 Found in both:
Item ID | Item Name                          | iLvl| WH Drp | AC Drp |  Diff  | AC RLT
  15363 | Trickster's Headdress         |  42 |  0.01 | ACDB | 24039
  15366 | Trickster's Leggings          |  40 |  0.01 | ACDB | 24037
  15369 | Wolf Rider's Belt             |  42 |  0.01 | ACDB | 24039
  15371 | Wolf Rider's Cloak            |  41 |  0.01 | ACDB | 24037
  15373 | Wolf Rider's Headgear         |  47 |  0.01 | ACDB | 24043
  15383 | Rageclaw Gloves               |  48 |  0.01 | ACDB | 24045
  15385 | Rageclaw Leggings             |  49 |  0.01 | ACDB | 24045
  15392 | Jadefire Cloak                |  49 |  0.01 | ACDB | 24045
  15477 | Charger's Pants               |  11 |  0.04 | ACDB | 24074
  15479 | Charger's Armor               |  11 |  0.04 | ACDB | 24074
  15567 | Marauder's Tunic              |  40 |  0.01 | ACDB | 24037
  15569 | Marauder's Crest              |  40 |  0.01 | ACDB | 24037
  15574 | Marauder's Shoulder Pads      |  40 |  0.01 | ACDB | 24037
  15578 | Sparkleshell Breastplate      |  41 |  0.01 | ACDB | 24037
  15580 | Sparkleshell Headwrap         |  40 |  0.01 | ACDB | 24037
  15582 | Sparkleshell Legguards        |  40 |  0.01 | ACDB | 24037
  15583 | Sparkleshell Shoulder Pads    |  41 |  0.01 | ACDB | 24037
  15584 | Sparkleshell Shield           |  41 |  0.01 | ACDB | 24037
  15589 | Steadfast Stompers            |  41 |  0.01 | ACDB | 24037
  15593 | Steadfast Coronet             |  42 |  0.01 | ACDB | 24039
  15596 | Steadfast Legplates           |  41 |  0.01 | ACDB | 24037
  15600 | Ancient Vambraces             |  42 |  0.01 | ACDB | 24039
  15603 | Ancient Cloak                 |  41 |  0.01 | ACDB | 24037
  15604 | Ancient Defender              |  46 |  0.01 | ACDB | 24043
  15606 | Ancient Belt                  |  41 |  0.01 | ACDB | 24037
  15613 | Bonelink Belt                 |  42 |  0.01 | ACDB | 24039
  15615 | Bonelink Helmet               |  46 |  0.01 | ACDB | 24043
  15616 | Bonelink Legplates            |  46 |  0.01 | ACDB | 24043
  15619 | Gryphon Mail Belt             |  48 |  0.01 | ACDB | 24045
  15625 | Gryphon Mail Gauntlets        |  47 |  0.01 | ACDB | 24043
  15629 | Formidable Bracers            |  48 |  0.01 | ACDB | 24045
  15630 | Formidable Sabatons           |  49 |  0.01 | ACDB | 24045
  15632 | Formidable Cape               |  46 |  0.01 | ACDB | 24043
  15635 | Formidable Gauntlets          |  48 |  0.01 | ACDB | 24045
  15636 | Formidable Belt               |  49 |  0.01 | ACDB | 24045
  15638 | Formidable Shoulder Pads      |  49 |  0.01 | ACDB | 24045
  15643 | Ironhide Cloak                |  49 |  0.01 | ACDB | 24045
  15925 | Journeyman's Stave            |  10 |  0.04 | ACDB | 24074
  15965 | Windchaser Orb                |  49 |  0.01 | ACDB | 24045
  15969 | Beaded Orb                    |  10 |  0.04 | ACDB | 24074
  15978 | Geomancer's Rod               |  41 |  0.01 | ACDB | 24037
  15979 | Embersilk Stave               |  42 |  0.01 | ACDB | 24039
  15980 | Darkmist Orb                  |  46 |  0.01 | ACDB | 24043
  15981 | Lunar Sphere                  |  47 |  0.01 | ACDB | 24043
--------------
592 AC-exclusive items found.

RLTs found only in AC (can be deleted): [24037, 24038, 24046, 24073, 24074, 24079, 24082]
RLTs found in both: [24039, 24040, 24041, 24042, 24043, 24044, 24045, 24080, 24081]
