 Found in both:
Item ID | Item Name                          | iLvl| WH Drp | AC Drp |  Diff  | AC RLT
  15636 | Formidable Belt               |  49 |  0.01 | ACDB | 24045
  15637 | Formidable Legguards          |  51 |  0.01 | ACDB | 24025
  15638 | Formidable Shoulder Pads      |  49 |  0.01 | ACDB | 24045
  15639 | Ironhide Bracers              |  50 |  0.01 | ACDB | 24025
  15641 | Ironhide Belt                 |  51 |  0.01 | ACDB | 24025
  15642 | Ironhide Greaves              |  52 |  0.01 | ACDB | 24027
  15643 | Ironhide Cloak                |  49 |  0.01 | ACDB | 24045
  15644 | Ironhide Gauntlets            |  52 |  0.01 | ACDB | 24027
  15645 | Ironhide Helmet               |  55 |  0.01 | ACDB | 24029
  15646 | Ironhide Legguards            |  55 |  0.01 | ACDB | 24029
  15647 | Ironhide Pauldrons            |  53 |  0.01 | ACDB | 24027
  15649 | Merciless Bracers             |  51 |  0.01 | ACDB | 24025
  15652 | Merciless Cloak               |  51 |  0.01 | ACDB | 24025
  15653 | Merciless Gauntlets           |  53 |  0.01 | ACDB | 24027
  15654 | Merciless Belt                |  54 |  0.01 | ACDB | 24029
  15656 | Merciless Epaulets            |  54 |  0.01 | ACDB | 24029
  15659 | Impenetrable Bindings         |  55 |  0.01 | ACDB | 24029
  15661 | Impenetrable Cloak            |  54 |  0.01 | ACDB | 24029
  15694 | Merciless Greaves             |  54 |  0.01 | ACDB | 24029
  15936 | Duskwoven Branch              |  55 |  0.01 | ACDB | 24029
  15965 | Windchaser Orb                |  49 |  0.01 | ACDB | 24045
  15966 | Venomshroud Orb               |  54 |  0.01 | ACDB | 24029
  15982 | Bloodwoven Rod                |  51 |  0.01 | ACDB | 24025
  15983 | Gaea's Scepter                |  52 |  0.01 | ACDB | 24027
  16044 | Schematic: Lifelike Mechanical|  53 |  0.02 | ACDB | Direct
  16055 | Schematic: Arcane Bomb        |  60 |  0.02 | ACDB | Direct
--------------
301 AC-exclusive items found.

RLTs found only in AC (can be deleted): [24086]
RLTs found in both: [24024, 24025, 24026, 24027, 24028, 24029, 24030, 24036, 24045, 24046, 24083, 24084, 24085]
